日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2026-06-10,payment,δ.19F.賃貸経営(個人事業),経費(個人事業),"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"SP CANDY HOUSE JAPAN",JPY,0,15192,0,0,15192,常に集計に含める
2026-06-10,income,0.5児童手当,-,-,★東海労金(生活こども),,,児童手当,JPY,100000,0,0,0,100000,常に集計に含める
2026-06-10,payment,β.3C.水道/光熱,電気料金,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,中部電力,JPY,0,2619,0,0,2619,常に集計に含める
2026-06-11,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,762652,762652,常に集計に含める
2026-06-11,balance,-,-,-,アメリカン・エキスプレス,,,-,JPY,0,0,0,34240,34240,常に集計に含める
2026-06-11,balance,-,-,"三井住友カード プラチナ プラチナプリファード",-,,,-,JPY,0,0,0,1124,1124,常に集計に含める
2026-06-11,payment,β.10.1C.こども服/雑貨/写真,"子ども散髪,美容院",お財布,-,,,コフワール,JPY,0,1200,0,0,1200,常に集計に含める
2026-06-11,payment,β.2C.食費,外食,"三井住友カード プラチナ プラチナプリファード",-,,,マクドナルド,JPY,0,2100,0,0,2100,常に集計に含める
2026-06-11,payment,β.4C.通信,インターネット関連費,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"コミュファ利用代金 愛知県 名古屋市中",JPY,0,6383,0,0,6383,常に集計に含める
2026-06-12,payment,γ.10.2C.こども教育,その他,お財布,-,,教科書,-,JPY,0,836,0,0,836,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,Gプリッツ旨サラダ,,"アオキスーパー 豊明店",JPY,0,200,0,0,200,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,豚バラ肉スライス・米国産,,"アオキスーパー 豊明店",JPY,0,504,0,0,504,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,"ニッスイ 3種の和惣菜",,"アオキスーパー 豊明店",JPY,0,248,0,0,248,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,チョコモナカジャンボ,"商品数量 * 3","アオキスーパー 豊明店",JPY,0,414,0,0,414,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-60,0,0,-60,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,六甲徳用スティック,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-20,0,0,-20,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,Fホームパイ,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,なす（袋入り）,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,"YBC レモンパック",,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,"伊賀屋食品 木綿とうふ",,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,"小菱屋 国産おぼろ豆腐",,"アオキスーパー 豊明店",JPY,0,118,0,0,118,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,豚小間切れ（国産）,,"アオキスーパー 豊明店",JPY,0,212,0,0,212,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,大葉,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,だいこん（半切り）,,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,甘みの頂バナナ,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,ママー大盛りカルボナーラ,,"アオキスーパー 豊明店",JPY,0,178,0,0,178,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,子育て応援対象,,"アオキスーパー 豊明店",JPY,0,3328,0,0,3328,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,"子育て応援割        5%",,"アオキスーパー 豊明店",JPY,0,-167,0,0,-167,常に集計に含める
2026-06-12,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,-3076,0,0,-3076,常に集計に含める
2026-06-12,income,0.7太陽光発電,-,-,★名古屋銀行(生活子ども),,,チユウブデンリヨクパワーグリツド（株）,JPY,14464,0,0,0,14464,常に集計に含める
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,1620,0,0,1620,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,949,0,0,949,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,742,0,0,742,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,839,0,0,839,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,713,0,0,713,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,2202,0,0,2202,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,932,0,0,932,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,1286,0,0,1286,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,3315,0,0,3315,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,4819,0,0,4819,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,2099,0,0,2099,集計に含めない
2026-06-12,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,744,0,0,744,集計に含めない
2026-06-12,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,3413,0,0,3413,集計に含めない
2026-06-12,payment,γ.10.2C.こども教育,"紗和 習いごと",★東海労金(生活こども),-,,,JCS・コパントヨアケ,JPY,0,8140,0,0,8140,常に集計に含める
2026-06-12,payment,β.A.C.会社費用,Edyチャージ_昼食代,"au PAY まさはる",-,,,オフィスグリコアプリ,JPY,0,184,0,0,184,常に集計に含める
2026-06-12,payment,δ.19F.賃貸経営(個人事業),経費(個人事業),"楽天カード(JCB) -9953",-,,,"Nature Remo 楽天市 楽天市場",JPY,0,8460,0,0,8460,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,3点)内,,"株式会社大塚屋 車道本店",JPY,0,66,0,0,66,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,8点)内,,"株式会社大塚屋 車道本店",JPY,0,440,0,0,440,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,9点)内,,"株式会社大塚屋 車道本店",JPY,0,243,0,0,243,常に集計に含める
2026-06-13,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,749,749,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,0.60内,,"株式会社大塚屋 車道本店",JPY,0,1068,0,0,1068,常に集計に含める
2026-06-13,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,1068,1068,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,ポケ,,"ハワイアンレストラン・ザ アイランド　RAYARD Hisaya-odori Park店",JPY,0,1750,0,0,1750,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,レインボーボウル,,"ハワイアンレストラン・ザ アイランド　RAYARD Hisaya-odori Park店",JPY,0,1650,0,0,1650,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,チョコチップパンケーキ,,"ハワイアンレストラン・ザ アイランド　RAYARD Hisaya-odori Park店",JPY,0,1550,0,0,1550,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,フレンチトースト,,"ハワイアンレストラン・ザ アイランド　RAYARD Hisaya-odori Park店",JPY,0,1400,0,0,1400,常に集計に含める
2026-06-13,balance,-,-,-,"三井住友カード プラチナ プラチナプリファード",,,-,JPY,0,0,0,6350,6350,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,マラサダ(きなこ),,"ハワイアンレストラン・ザ アイランド　RAYARD Hisaya-odori Park店",JPY,0,350,0,0,350,常に集計に含める
2026-06-13,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,350,350,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,グリンティー,,甘味喫茶おかげ庵葵店,JPY,0,580,0,0,580,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,ブレンド珈琲,,甘味喫茶おかげ庵葵店,JPY,0,560,0,0,560,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,抹茶オーレフロート,,甘味喫茶おかげ庵葵店,JPY,0,720,0,0,720,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,"三井住友カード プラチナ プラチナプリファード",-,セ)ぜんざい,,甘味喫茶おかげ庵葵店,JPY,0,650,0,0,650,常に集計に含める
2026-06-13,balance,-,-,-,"三井住友カード プラチナ プラチナプリファード",,,-,JPY,0,0,0,2510,2510,常に集計に含める
2026-06-13,payment,β.8C.交通,駐車場,"三井住友カード プラチナ プラチナプリファード",-,駐車料金,,-,JPY,0,600,0,0,600,常に集計に含める
2026-06-13,balance,-,-,-,"三井住友カード プラチナ プラチナプリファード",,,-,JPY,0,0,0,600,600,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,PayPayカード,-,,,エビス興産,JPY,0,1800,0,0,1800,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,PayPayカード,-,,,YATAIハウス,JPY,0,1000,0,0,1000,常に集計に含める
2026-06-13,payment,β.6.1C.エ/交際/被服/趣味,エ4_イベント,PayPayカード,-,,,YATAIハウス,JPY,0,700,0,0,700,常に集計に含める
2026-06-13,balance,-,-,"三井住友カード プラチナ プラチナプリファード",-,,,-,JPY,0,0,0,2510,2510,常に集計に含める
2026-06-13,balance,-,-,"三井住友カード プラチナ プラチナプリファード",-,,,-,JPY,0,0,0,6350,6350,常に集計に含める
2026-06-13,balance,-,-,"三井住友カード プラチナ プラチナプリファード",-,,,-,JPY,0,0,0,600,600,常に集計に含める
2026-06-13,payment,β.2C.食費,外食,"三井住友カード プラチナ プラチナプリファード",-,,,"サイゼリヤ 緑花台店/NFC",JPY,0,3900,0,0,3900,常に集計に含める
2026-06-13,payment,α.B.C.投資,"SBI証券 物価連動インデックス(修繕積立)","三井住友カード プラチナ プラチナプリファード",-,,,SBI証券投信積立サービス,JPY,0,90000,0,0,90000,常に集計に含める
2026-06-13,payment,γ.10.2C.こども教育,小学生新聞,PayPayカード,-,,,AHS新聞代他,JPY,0,2500,0,0,2500,常に集計に含める
2026-06-13,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,1068,1068,常に集計に含める
2026-06-13,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,749,749,常に集計に含める
2026-06-14,payment,β.10.1C.こども服/雑貨/写真,子どもコンタクトケア,"三井住友カード プラチナ プラチナプリファード",-,,,アイシティおトク定期便,JPY,0,1914,0,0,1914,常に集計に含める
2026-06-14,payment,β.6.1C.エ/交際/被服/趣味,服1_衣服/アクセサリ,Amazon.co.jp,-,"[Duerfusa] 調温 快眠 パジャマ メンズ 半袖 上下セット チャコール Mサイズ",,Amazon.co.jp,JPY,0,4500,0,0,4500,常に集計に含める
2026-06-14,payment,δ.19F.賃貸経営(法人),経費(法人),Amazon.co.jp,-,"Amazon Echo Dot （エコードット） 第5世代 - Alexa、センサー搭載、鮮やかなサウンド|グレーシャーホワイト",,Amazon.co.jp,JPY,0,7480,0,0,7480,常に集計に含める
2026-06-14,payment,δ.19F.賃貸経営(法人),経費(法人),Amazon.co.jp,-,"Amazon Echo Dot （エコードット） 第5世代 - Alexa、センサー搭載、鮮やかなサウンド|グレーシャーホワイト",,Amazon.co.jp,JPY,0,7480,0,0,7480,常に集計に含める
2026-06-14,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,クイックペイ,JPY,0,2110,0,0,2110,常に集計に含める
2026-06-14,payment,β.8C.交通,ガソリン代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,2800,0,0,2800,常に集計に含める
2026-06-15,income,"19.1 家賃収入(個人)",-,-,"★PayPay銀行 普通預金 ****600",,,振込（株）ミニテツク,JPY,199092,0,0,0,199092,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,酪農牛乳,,"hallo! FOODS",JPY,0,228,0,0,228,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-23,0,0,-23,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,フジネオ黒糖ロール6,,"hallo! FOODS",JPY,0,158,0,0,158,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-16,0,0,-16,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,テイスティドレッシング黒酢玉ね,,"hallo! FOODS",JPY,0,258,0,0,258,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-26,0,0,-26,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,SBフクロブラックペッパーパウダー,,"hallo! FOODS",JPY,0,236,0,0,236,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-24,0,0,-24,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,本生おろしたてしょうが,,"hallo! FOODS",JPY,0,98,0,0,98,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-10,0,0,-10,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,味噌蔵八丁味噌の赤だし,,"hallo! FOODS",JPY,0,328,0,0,328,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-33,0,0,-33,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,お好み焼粉,,"hallo! FOODS",JPY,0,278,0,0,278,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-28,0,0,-28,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,「まま,,"hallo! FOODS",JPY,0,98,0,0,98,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-10,0,0,-10,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,ルピア保存袋中,,"hallo! FOODS",JPY,0,128,0,0,128,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-13,0,0,-13,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,外税,,"hallo! FOODS",JPY,0,203,0,0,203,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,不明,,"hallo! FOODS",JPY,0,-70,0,0,-70,常に集計に含める
2026-06-15,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,1760,1760,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,豚ヒレブロック小（国産）,,"アオキスーパー 豊明店",JPY,0,426,0,0,426,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,"読取値引           10%",,"アオキスーパー 豊明店",JPY,0,-43,0,0,-43,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,豚ヒレブロック小（国産）,,"アオキスーパー 豊明店",JPY,0,569,0,0,569,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,"読取値引           10%",,"アオキスーパー 豊明店",JPY,0,-57,0,0,-57,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,豚肉小間切れ,,"アオキスーパー 豊明店",JPY,0,409,0,0,409,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,"国産米100 米菓詰合せ",,"アオキスーパー 豊明店",JPY,0,328,0,0,328,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-30,0,0,-30,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,チョコチップクッキー,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,朝のFロースハム,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,塩鮭,"商品数量 * 2","アオキスーパー 豊明店",JPY,0,200,0,0,200,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,レタス,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,ミニトマト（美）,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,ソルティレモンガレットS,,"アオキスーパー 豊明店",JPY,0,278,0,0,278,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,ピーマン,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,おいしいって幸せバナナ,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,薬味ネギ,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,にら,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,"JA みょうが",,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,にんじん,,"アオキスーパー 豊明店",JPY,0,68,0,0,68,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,とうもろこし,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,ズッキーニ,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,オクラ,"商品数量 * 2","アオキスーパー 豊明店",JPY,0,200,0,0,200,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,プチッとうどん釜玉うどん,,"アオキスーパー 豊明店",JPY,0,168,0,0,168,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-20,0,0,-20,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,子育て応援対象,,"アオキスーパー 豊明店",JPY,0,4020,0,0,4020,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,"子育て応援割        5%",,"アオキスーパー 豊明店",JPY,0,-201,0,0,-201,常に集計に含める
2026-06-15,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,-3715,0,0,-3715,常に集計に含める
2026-06-15,payment,β.4C.通信,携帯電話料金,"三井住友カード プラチナ プラチナプリファード",-,,,ソフトバンクモバイル,JPY,0,21395,0,0,21395,常に集計に含める
2026-06-15,payment,β.A.C.会社費用,Edyチャージ_昼食代,"au PAY まさはる",-,,,オフィスグリコアプリ,JPY,0,100,0,0,100,常に集計に含める
2026-06-15,payment,"γ.6.2C 自己投資・寄付","不動産投資 関連(経費)","アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,富士山マガジンサービス,JPY,0,1200,0,0,1200,常に集計に含める
2026-06-15,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,4124,0,0,4124,集計に含めない
2026-06-16,balance,-,-,-,"★京都銀行 刈谷支店 普通 ****108",,,-,JPY,0,0,0,19,19,常に集計に含める
2026-06-16,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,8847,8847,常に集計に含める
2026-06-16,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,19460,0,0,19460,集計に含めない
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,北海道牛乳,,"アオキスーパー 豊明店",JPY,0,228,0,0,228,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,ご飯がススムキムチ,,"アオキスーパー 豊明店",JPY,0,178,0,0,178,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,大葉,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,"F ネオレーズンバター",,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,瀬戸内レモンチーズシュー,,"アオキスーパー 豊明店",JPY,0,118,0,0,118,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,ごまたまご10個,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,バーモント中辛230g,,"アオキスーパー 豊明店",JPY,0,198,0,0,198,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,ポークビッツ2個束,,"アオキスーパー 豊明店",JPY,0,398,0,0,398,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,豚ロースステーキカツ,,"アオキスーパー 豊明店",JPY,0,542,0,0,542,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,豚バラスライス大（国産）,,"アオキスーパー 豊明店",JPY,0,621,0,0,621,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,丸文もめんあつあげ,,"アオキスーパー 豊明店",JPY,0,128,0,0,128,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,洗いごぼう,,"アオキスーパー 豊明店",JPY,0,138,0,0,138,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,こまつな,,"アオキスーパー 豊明店",JPY,0,85,0,0,85,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,とうもろこし,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
